id_seller,username,nama_toko,level_toko,premium_toko,id_produk,nama_produk,kategori,kondisi,rating,jumlah_rating,stok,jumlah_interest,jumlah_sold,jumlah_view,harga,harga_asli,diskon,deskripsi
571925300,rakkipanda_id_526115,rakkipanda id,Pedagang Besar,platinum,4hk8mia,RakkiPanda - Baterai B-06 Vivo V20 SE,Baterai,Baru,0,0,28,0,0,0,150000,150000,0,"<p>Barang Asli, Baru dan Bergaransi Resmi (Gratis kalo tidak Original) </p><p>Specification:</p><ul><li>Kode Battery:  B-06 ( Perhatikan Kode Yang tertulis di baterai anda).</li><li>Voltage: 3.85 VOLT - 4.4 VOLT</li><li>Capacity Label: 4600mAh.</li><li>Merk: RakkiPanda.</li><li>Limited Charge Voltage : 4.4 V</li><li>Compatible For: Vivo V20 SE (Kakak juga bisa note tipe yang kakak mau ya) </li></ul><p>Battery Status:</p><ul><li>Plug and Play / No Pairing ( Langsung pakai ).</li><li>Full Cell ( Material Padat 100% Tanpa Rangka).</li><li>No Back Door Cover ( Tidak perlu ganti casing belakang ).</li><li>Size &amp; Capacity (+-)= Original Battery ( Bundling HP).</li><li>UP TO 1000 KALI FULL CHARGE CIRCLE</li></ul><p>Garansi baterai RakkiPanda 1 tahun</p><p>Syarat klaim :</p><ul><li>Unit masih dalam masa garansi</li><li>Kelengkapan unit lengkap (dus, kartu garansi, dll)</li><li>Dilengkapi dengan nota pembelian fisik dari RakkiPanda (nota pembelian fisik akan di kirim beserta orderan)</li><li>Tuliskan kendala produk</li><li>Untuk ongkos kirim pengiriman ke kita ditanggung oleh pihak pembeli ya, nantinya pengiriman kembali ke customer kita yang tanggung(Ongkos kirim PP akan kita tanggung kalau ada kesalahan kirim dari kami) </li></ul><p>Garansi tidak berlaku jika :</p><ul><li>Tidak ada kerusakan</li><li>Kerusakan akibat dari kesalahan pemakaian/pemasangan (terkena air, salah pemasangan dll)</li><li>Tipe yang di order salah (kita selalu mengingatkan untuk mengecek kode baterai dari hp untuk memastikan baterai yang di beli benar, karna hp yang sama, tapi kode baterai berbeda)</li></ul><p>Sebelum pengiriman kita cek terlebih dahulu dan dibungkus menggunakan bubble wrap.</p>"
571925300,rakkipanda_id_526115,rakkipanda id,Pedagang Besar,platinum,4hjzgkd,Obeng dan Opening tools set,Spare Part & Tools Handphone,Baru,0,0,50,2,0,0,3000,3000,0,"<p>Perlatan reparasi smartphone dengan 9 peralatan.</p><ul><li>obeng * 0.8</li><li>obeng + 1.5</li><li>obeng Y 0.6</li><li>obeng - 1.5</li><li>pick pembuka</li><li>stik pembuka</li><li>pembuka LCD</li></ul><p>Produk ini tidak ada Garansi, terima kasih.</p>"
571925300,rakkipanda_id_526115,rakkipanda id,Pedagang Besar,platinum,4hjtw07,RakkiPanda - Baterai EB-BG781ABY SAMSUNG S20 FE / A52,Baterai,Baru,0,0,50,0,0,0,149000,149000,0,"<p>Barang Asli, Baru dan Bergaransi Resmi (Gratis kalo tidak Original) </p><p>Specification:</p><ul><li>Kode Battery: EB-BG781ABY ( Perhatikan Kode Yang tertulis di baterai anda).</li><li>Voltage: 3.85 VOLT - 4.4 VOLT</li><li>Capacity Label: 5000 mAh.</li><li>Merk: RakkiPanda.</li><li>Limited Charge Voltage : 4.4 V</li><li>Compatible For: SAMSUNG S20 FE / A52 (Kakak juga bisa note tipe yang kakak mau ya) </li></ul><p>Battery Status:</p><ul><li>Plug and Play / No Pairing ( Langsung pakai ).</li><li>Full Cell ( Material Padat 100% Tanpa Rangka).</li><li>No Back Door Cover ( Tidak perlu ganti casing belakang ).</li><li>Size &amp; Capacity (+-)= Original Battery ( Bundling HP).</li><li>UP TO 1000 KALI FULL CHARGE CIRCLE</li></ul><p>Garansi baterai RakkiPanda 1 tahun Rusak Ganti Baru</p><p>Syarat klaim :</p><ul><li>Unit masih dalam masa garansi</li><li>Kelengkapan unit lengkap (dus, kartu garansi, dll)</li><li>Dilengkapi dengan nota pembelian fisik dari RakkiPanda (nota pembelian fisik akan di kirim beserta orderan)</li><li>Tuliskan kendala produk</li><li>Untuk ongkos kirim pengiriman ke kita ditanggung oleh pihak pembeli ya, nantinya pengiriman kembali ke customer kita yang tanggung(Ongkos kirim PP akan kita tanggung kalau ada kesalahan kirim dari kami) </li></ul><p>Garansi tidak berlaku jika :</p><ul><li>Tidak ada kerusakan</li><li>Kerusakan akibat dari kesalahan pemakaian/pemasangan (terkena air, salah pemasangan dll)</li><li>Tipe yang di order salah (kita selalu mengingatkan untuk mengecek kode baterai dari hp untuk memastikan baterai yang di beli benar, karna hp yang sama, tapi kode baterai berbeda)</li></ul><p>Sebelum pengiriman kita cek terlebih dahulu dan dibungkus menggunakan bubble wrap, Terima Kasih.</p>"
571925300,rakkipanda_id_526115,rakkipanda id,Pedagang Besar,platinum,4hjbkij,RakkiPanda - Baterai BM4Q Xiaomi K30 Pro / Poco F2 Pro,Baterai,Baru,0,0,50,0,0,0,175000,175000,0,"<p>Barang Asli, Baru dan Bergaransi Resmi (Gratis kalo tidak Original) </p><p>Specification:</p><ul><li>Kode Battery:  BM4Q ( Perhatikan Kode Yang tertulis di baterai anda).</li><li>Voltage: 3.85 VOLT - 4.4 VOLT</li><li>Capacity Label: 5200mAh.</li><li>Merk: RakkiPanda.</li><li>Limited Charge Voltage : 4.4 V</li><li>Compatible For: Xiaomi K30 Pro / Poco F2 Pro (Kakak juga bisa note tipe yang kakak mau ya) </li></ul><p>Battery Status:</p><ul><li>Plug and Play / No Pairing ( Langsung pakai ).</li><li>Full Cell ( Material Padat 100% Tanpa Rangka).</li><li>No Back Door Cover ( Tidak perlu ganti casing belakang ).</li><li>Size &amp; Capacity (+-)= Original Battery ( Bundling HP).</li><li>UP TO 1000 KALI FULL CHARGE CIRCLE</li></ul><p>Garansi baterai RakkiPanda 1 tahun RUSAK GANTI BARU</p><p>Syarat klaim :</p><ul><li>Unit masih dalam masa garansi</li><li>Kelengkapan unit lengkap (dus, kartu garansi, dll)</li><li>Dilengkapi dengan nota pembelian fisik dari RakkiPanda (nota pembelian fisik akan di kirim beserta orderan)</li><li>Tuliskan kendala produk</li><li>Untuk ongkos kirim pengiriman ke kita ditanggung oleh pihak pembeli ya, nantinya pengiriman kembali ke customer kita yang tanggung(Ongkos kirim PP akan kita tanggung kalau ada kesalahan kirim dari kami) </li></ul><p>Garansi tidak berlaku jika :</p><ul><li>Tidak ada kerusakan</li><li>Kerusakan akibat dari kesalahan pemakaian/pemasangan (terkena air, salah pemasangan dll)</li><li>Tipe yang di order salah (kita selalu mengingatkan untuk mengecek kode baterai dari hp untuk memastikan baterai yang di beli benar, karna hp yang sama, tapi kode baterai berbeda)</li></ul><p>Sebelum pengiriman kita cek terlebih dahulu dan dibungkus menggunakan bubble wrap.</p>"
571925300,rakkipanda_id_526115,rakkipanda id,Pedagang Besar,platinum,4hjbkem,RakkiPanda - Baterai B-G3 Vivo X27 Pro,Baterai,Baru,0,0,100,0,0,0,125000,125000,0,"<p>Barang Asli, Baru dan Bergaransi Resmi (Gratis kalo tidak Original) </p><p>Specification:</p><ul><li>Kode Battery:  B-G3 ( Perhatikan Kode Yang tertulis di baterai anda).</li><li>Voltage: 3.85 VOLT - 4.4 VOLT</li><li>Capacity Label: 4500mAh.</li><li>Merk: RakkiPanda.</li><li>Limited Charge Voltage : 4.4 V</li><li>Compatible For: Vivo X27 Pro (Kakak juga bisa note tipe yang kakak mau ya) </li></ul><p>Battery Status:</p><ul><li>Plug and Play / No Pairing ( Langsung pakai ).</li><li>Full Cell ( Material Padat 100% Tanpa Rangka).</li><li>No Back Door Cover ( Tidak perlu ganti casing belakang ).</li><li>Size &amp; Capacity (+-)= Original Battery ( Bundling HP).</li><li>UP TO 1000 KALI FULL CHARGE CIRCLE</li></ul><p>Garansi baterai RakkiPanda 1 tahun RUSAK GANTI BARU</p><p>Syarat klaim :</p><ul><li>Unit masih dalam masa garansi</li><li>Kelengkapan unit lengkap (dus, kartu garansi, dll)</li><li>Dilengkapi dengan nota pembelian fisik dari RakkiPanda (nota pembelian fisik akan di kirim beserta orderan)</li><li>Tuliskan kendala produk</li><li>Untuk ongkos kirim pengiriman ke kita ditanggung oleh pihak pembeli ya, nantinya pengiriman kembali ke customer kita yang tanggung(Ongkos kirim PP akan kita tanggung kalau ada kesalahan kirim dari kami) </li></ul><p>Garansi tidak berlaku jika :</p><ul><li>Tidak ada kerusakan</li><li>Kerusakan akibat dari kesalahan pemakaian/pemasangan (terkena air, salah pemasangan dll)</li><li>Tipe yang di order salah (kita selalu mengingatkan untuk mengecek kode baterai dari hp untuk memastikan baterai yang di beli benar, karna hp yang sama, tapi kode baterai berbeda)</li></ul><p>Sebelum pengiriman kita cek terlebih dahulu dan dibungkus menggunakan bubble wrap.</p>"
571925300,rakkipanda_id_526115,rakkipanda id,Pedagang Besar,platinum,4hjbk6a,RakkiPanda - Baterai B-S1 Vivo Y21 2020 / Y21S / Y21A / Y21T,Baterai,Baru,0,0,10,0,0,0,140000,140000,0,"<p>Barang Asli, Baru dan Bergaransi Resmi (Gratis kalo tidak Original) </p><p>Specification:</p><ul><li>Kode Battery:  B-S1 ( Perhatikan Kode Yang tertulis di baterai anda).</li><li>Voltage: 3.85 VOLT - 4.4 VOLT</li><li>Capacity Label: 5000mAh.</li><li>Merk: RakkiPanda.</li><li>Limited Charge Voltage : 4.4 V</li><li>Compatible For: Vivo Y21 2020 / Y21S / Y21A / Y21T (Kakak juga bisa note tipe yang kakak mau ya) </li></ul><p>Battery Status:</p><ul><li>Plug and Play / No Pairing ( Langsung pakai ).</li><li>Full Cell ( Material Padat 100% Tanpa Rangka).</li><li>No Back Door Cover ( Tidak perlu ganti casing belakang ).</li><li>Size &amp; Capacity (+-)= Original Battery ( Bundling HP).</li><li>UP TO 1000 KALI FULL CHARGE CIRCLE</li></ul><p>Garansi baterai RakkiPanda 1 tahun RUSAK GANTI BARU</p><p>Syarat klaim :</p><ul><li>Unit masih dalam masa garansi</li><li>Kelengkapan unit lengkap (dus, kartu garansi, dll)</li><li>Dilengkapi dengan nota pembelian fisik dari RakkiPanda (nota pembelian fisik akan di kirim beserta orderan)</li><li>Tuliskan kendala produk</li><li>Untuk ongkos kirim pengiriman ke kita ditanggung oleh pihak pembeli ya, nantinya pengiriman kembali ke customer kita yang tanggung(Ongkos kirim PP akan kita tanggung kalau ada kesalahan kirim dari kami) </li></ul><p>Garansi tidak berlaku jika :</p><ul><li>Tidak ada kerusakan</li><li>Kerusakan akibat dari kesalahan pemakaian/pemasangan (terkena air, salah pemasangan dll)</li><li>Tipe yang di order salah (kita selalu mengingatkan untuk mengecek kode baterai dari hp untuk memastikan baterai yang di beli benar, karna hp yang sama, tapi kode baterai berbeda)</li></ul><p>Sebelum pengiriman kita cek terlebih dahulu dan dibungkus menggunakan bubble wrap.</p>"
571925300,rakkipanda_id_526115,rakkipanda id,Pedagang Besar,platinum,4hihcoa,RakkiPanda - Baterai BJ700BBC Samsung Galaxy J7 J700 / J4 2018 Galaxy On7 / J7 Core,Baterai,Baru,0,0,100,0,0,0,77000,77000,0,"<p>Barang Asli, Baru dan Bergaransi Resmi (Gratis kalo tidak Original) </p><p>Specification:</p><ul><li>Kode Battery: BJ700BBC ( Perhatikan Kode Yang tertulis di baterai anda).</li><li>Voltage: 3.85 VOLT - 4.4 VOLT</li><li>Capacity Label: 3500 mAh.</li><li>Merk: RakkiPanda.</li><li>Limited Charge Voltage : 4.4 V</li><li>Compatible For: Samsung Galaxy J7 (J700) / J4 (2018) Galaxy On7 / J7 Core (Kakak juga bisa note tipe yang kakak mau ya) </li></ul><p>Battery Status:</p><ul><li>Plug and Play / No Pairing ( Langsung pakai ).</li><li>Full Cell ( Material Padat 100% Tanpa Rangka).</li><li>No Back Door Cover ( Tidak perlu ganti casing belakang ).</li><li>Size &amp; Capacity (+-)= Original Battery ( Bundling HP).</li><li>UP TO 1000 KALI FULL CHARGE CIRCLE</li></ul><p>Garansi baterai RakkiPanda 1 tahun RUSAK GANTI BARU</p><p>Syarat klaim :</p><ul><li>Unit masih dalam masa garansi</li><li>Kelengkapan unit lengkap (dus, kartu garansi, dll)</li><li>Dilengkapi dengan nota pembelian fisik dari RakkiPanda (nota pembelian fisik akan di kirim beserta orderan)</li><li>Tuliskan kendala produk</li><li>Untuk ongkos kirim pengiriman ke kita ditanggung oleh pihak pembeli ya, nantinya pengiriman kembali ke customer kita yang tanggung(Ongkos kirim PP akan kita tanggung kalau ada kesalahan kirim dari kami) </li></ul><p>Garansi tidak berlaku jika :</p><ul><li>Tidak ada kerusakan</li><li>Kerusakan akibat dari kesalahan pemakaian/pemasangan (terkena air, salah pemasangan dll)</li><li>Tipe yang di order salah (kita selalu mengingatkan untuk mengecek kode baterai dari hp untuk memastikan baterai yang di beli benar, karna hp yang sama, tapi kode baterai berbeda)</li></ul><p>Sebelum pengiriman kita cek terlebih dahulu dan dibungkus menggunakan bubble wrap, Terima Kasih.</p>"
571925300,rakkipanda_id_526115,rakkipanda id,Pedagang Besar,platinum,4hihbnj,RakkiPanda - Baterai EB-BJ120BE Samsung Galaxy J1 Edisi 2016 J120,Baterai,Baru,0,0,100,0,0,0,65000,65000,0,"<p>Barang Asli, Baru dan Bergaransi Resmi (Gratis kalo tidak Original) </p><p>Specification:</p><ul><li>Kode Battery: EB-BJ120BE ( Perhatikan Kode Yang tertulis di baterai anda).</li><li>Voltage: 3.85 VOLT - 4.4 VOLT</li><li>Capacity Label: 2500 mAh.</li><li>Merk: RakkiPanda.</li><li>Limited Charge Voltage : 4.4 V</li><li>Compatible For: Samsung Galaxy J1 Edisi 2016 (J120) (Kakak juga bisa note tipe yang kakak mau ya) </li></ul><p>Battery Status:</p><ul><li>Plug and Play / No Pairing ( Langsung pakai ).</li><li>Full Cell ( Material Padat 100% Tanpa Rangka).</li><li>No Back Door Cover ( Tidak perlu ganti casing belakang ).</li><li>Size &amp; Capacity (+-)= Original Battery ( Bundling HP).</li><li>UP TO 1000 KALI FULL CHARGE CIRCLE</li></ul><p>Garansi baterai RakkiPanda 1 tahun RUSAK GANTI BARU</p><p>Syarat klaim :</p><ul><li>Unit masih dalam masa garansi</li><li>Kelengkapan unit lengkap (dus, kartu garansi, dll)</li><li>Dilengkapi dengan nota pembelian fisik dari RakkiPanda (nota pembelian fisik akan di kirim beserta orderan)</li><li>Tuliskan kendala produk</li><li>Untuk ongkos kirim pengiriman ke kita ditanggung oleh pihak pembeli ya, nantinya pengiriman kembali ke customer kita yang tanggung(Ongkos kirim PP akan kita tanggung kalau ada kesalahan kirim dari kami) </li></ul><p>Garansi tidak berlaku jika :</p><ul><li>Tidak ada kerusakan</li><li>Kerusakan akibat dari kesalahan pemakaian/pemasangan (terkena air, salah pemasangan dll)</li><li>Tipe yang di order salah (kita selalu mengingatkan untuk mengecek kode baterai dari hp untuk memastikan baterai yang di beli benar, karna hp yang sama, tapi kode baterai berbeda)</li></ul><p>Sebelum pengiriman kita cek terlebih dahulu dan dibungkus menggunakan bubble wrap, Terima Kasih.</p>"
571925300,rakkipanda_id_526115,rakkipanda id,Pedagang Besar,platinum,4hihbhd,RakkiPanda - Baterai EB-BJ110ABE Samsung Galaxy J1 Ace J110 / I9190 S4 Mini,Baterai,Baru,5,1,99,1,1,0,65000,65000,0,"<p>Barang Asli, Baru dan Bergaransi Resmi (Gratis kalo tidak Original) </p><p>Specification:</p><ul><li>Kode Battery: EB-BJ110ABE ( Perhatikan Kode Yang tertulis di baterai anda).</li><li>Voltage: 3.85 VOLT - 4.4 VOLT</li><li>Capacity Label: 2500 mAh.</li><li>Merk: RakkiPanda.</li><li>Limited Charge Voltage : 4.4 V</li><li>Compatible For: Samsung Galaxy J1 Ace (J110) / I9190 (S4 Mini) (Kakak juga bisa note tipe yang kakak mau ya) </li></ul><p>Battery Status:</p><ul><li>Plug and Play / No Pairing ( Langsung pakai ).</li><li>Full Cell ( Material Padat 100% Tanpa Rangka).</li><li>No Back Door Cover ( Tidak perlu ganti casing belakang ).</li><li>Size &amp; Capacity (+-)= Original Battery ( Bundling HP).</li><li>UP TO 1000 KALI FULL CHARGE CIRCLE</li></ul><p>Garansi baterai RakkiPanda 1 tahun RUSAK GANTI BARU</p><p>Syarat klaim :</p><ul><li>Unit masih dalam masa garansi</li><li>Kelengkapan unit lengkap (dus, kartu garansi, dll)</li><li>Dilengkapi dengan nota pembelian fisik dari RakkiPanda (nota pembelian fisik akan di kirim beserta orderan)</li><li>Tuliskan kendala produk</li><li>Untuk ongkos kirim pengiriman ke kita ditanggung oleh pihak pembeli ya, nantinya pengiriman kembali ke customer kita yang tanggung(Ongkos kirim PP akan kita tanggung kalau ada kesalahan kirim dari kami) </li></ul><p>Garansi tidak berlaku jika :</p><ul><li>Tidak ada kerusakan</li><li>Kerusakan akibat dari kesalahan pemakaian/pemasangan (terkena air, salah pemasangan dll)</li><li>Tipe yang di order salah (kita selalu mengingatkan untuk mengecek kode baterai dari hp untuk memastikan baterai yang di beli benar, karna hp yang sama, tapi kode baterai berbeda)</li></ul><p>Sebelum pengiriman kita cek terlebih dahulu dan dibungkus menggunakan bubble wrap, Terima Kasih.</p>"
571925300,rakkipanda_id_526115,rakkipanda id,Pedagang Besar,platinum,4hihatj,RakkiPanda - Baterai BG360CBE Samsung Galaxy J2 J200 / G360H Core Prime,Baterai,Baru,5,1,99,0,1,0,71500,71500,0,"<p>Barang Asli, Baru dan Bergaransi Resmi (Gratis kalo tidak Original) </p><p>Specification:</p><ul><li>Kode Battery: BG360CBE ( Perhatikan Kode Yang tertulis di baterai anda).</li><li>Voltage: 3.85 VOLT - 4.4 VOLT</li><li>Capacity Label: 3000 mAh.</li><li>Merk: RakkiPanda.</li><li>Limited Charge Voltage : 4.4 V</li><li>Compatible For: Samsung Galaxy J2 (J200) / G360H Core Prime (Kakak juga bisa note tipe yang kakak mau ya) </li></ul><p>Battery Status:</p><ul><li>Plug and Play / No Pairing ( Langsung pakai ).</li><li>Full Cell ( Material Padat 100% Tanpa Rangka).</li><li>No Back Door Cover ( Tidak perlu ganti casing belakang ).</li><li>Size &amp; Capacity (+-)= Original Battery ( Bundling HP).</li><li>UP TO 1000 KALI FULL CHARGE CIRCLE</li></ul><p>Garansi baterai RakkiPanda 1 tahun RUSAK GANTI BARU</p><p>Syarat klaim :</p><ul><li>Unit masih dalam masa garansi</li><li>Kelengkapan unit lengkap (dus, kartu garansi, dll)</li><li>Dilengkapi dengan nota pembelian fisik dari RakkiPanda (nota pembelian fisik akan di kirim beserta orderan)</li><li>Tuliskan kendala produk</li><li>Untuk ongkos kirim pengiriman ke kita ditanggung oleh pihak pembeli ya, nantinya pengiriman kembali ke customer kita yang tanggung(Ongkos kirim PP akan kita tanggung kalau ada kesalahan kirim dari kami) </li></ul><p>Garansi tidak berlaku jika :</p><ul><li>Tidak ada kerusakan</li><li>Kerusakan akibat dari kesalahan pemakaian/pemasangan (terkena air, salah pemasangan dll)</li><li>Tipe yang di order salah (kita selalu mengingatkan untuk mengecek kode baterai dari hp untuk memastikan baterai yang di beli benar, karna hp yang sama, tapi kode baterai berbeda)</li></ul><p>Sebelum pengiriman kita cek terlebih dahulu dan dibungkus menggunakan bubble wrap, Terima Kasih.</p>"
571925300,rakkipanda_id_526115,rakkipanda id,Pedagang Besar,platinum,4hihala,RakkiPanda - Baterai G530 Grand Prime / A2 Core A260 / J5 / J3 J300 / J3 Pro / J310 J3 2016 / J2 Prime / J2 Pro,Baterai,Baru,5,1,50,1,3,0,74500,74500,0,"<p>Barang Asli, Baru dan Bergaransi Resmi (Gratis kalo tidak Original) </p><p>Specification:</p><ul><li>Kode Battery:  EBG530CBE ( Perhatikan Kode Yang tertulis di baterai anda).</li><li>Voltage: 3.85 VOLT - 4.4 VOLT</li><li>Capacity Label: 3500 mAh.</li><li>Merk: RakkiPanda.</li><li>Limited Charge Voltage : 4.4 V</li><li>Compatible For: Samsung Galaxy Grand Prime / A2 Core (A260) / J5 / J3 (J300) / J3 Pro / J310 (J3 2016) / J2 Prime / J2 Pro (Kakak juga bisa note tipe yang kakak mau ya) </li></ul><p>Battery Status:</p><ul><li>Plug and Play / No Pairing ( Langsung pakai ).</li><li>Full Cell ( Material Padat 100% Tanpa Rangka).</li><li>No Back Door Cover ( Tidak perlu ganti casing belakang ).</li><li>Size &amp; Capacity (+-)= Original Battery ( Bundling HP).</li><li>UP TO 1000 KALI FULL CHARGE CIRCLE</li></ul><p>Garansi baterai RakkiPanda 1 tahun RUSAK GANTI BARU</p><p>Syarat klaim :</p><ul><li>Unit masih dalam masa garansi</li><li>Kelengkapan unit lengkap (dus, kartu garansi, dll)</li><li>Dilengkapi dengan nota pembelian fisik dari RakkiPanda (nota pembelian fisik akan di kirim beserta orderan)</li><li>Tuliskan kendala produk</li><li>Untuk ongkos kirim pengiriman ke kita ditanggung oleh pihak pembeli ya, nantinya pengiriman kembali ke customer kita yang tanggung(Ongkos kirim PP akan kita tanggung kalau ada kesalahan kirim dari kami) </li></ul><p>Garansi tidak berlaku jika :</p><ul><li>Tidak ada kerusakan</li><li>Kerusakan akibat dari kesalahan pemakaian/pemasangan (terkena air, salah pemasangan dll)</li><li>Tipe yang di order salah (kita selalu mengingatkan untuk mengecek kode baterai dari hp untuk memastikan baterai yang di beli benar, karna hp yang sama, tapi kode baterai berbeda)</li></ul><p>Sebelum pengiriman kita cek terlebih dahulu dan dibungkus menggunakan bubble wrap, Terima Kasih.</p>"
571925300,rakkipanda_id_526115,rakkipanda id,Pedagang Besar,platinum,4hia2n7,RakkiPanda - Baterai B800BE Galaxy Note 3 N9000,Baterai,Baru,0,0,100,0,0,0,103000,103000,0,"<p>Barang Asli, Baru dan Bergaransi Resmi (Gratis kalo tidak Original) </p><p>Specification:</p><ul><li>Kode Battery: B800BE ( Perhatikan Kode Yang tertulis di baterai anda).</li><li>Voltage: 3.85 VOLT - 4.4 VOLT</li><li>Capacity Label: 4000 mAh.</li><li>Merk: RakkiPanda.</li><li>Limited Charge Voltage : 4.4 V</li><li>Compatible For: Samsung Galaxy Note 3 (N9000) (Kakak juga bisa note tipe yang kakak mau ya) </li></ul><p>Battery Status:</p><ul><li>Plug and Play / No Pairing ( Langsung pakai ).</li><li>Full Cell ( Material Padat 100% Tanpa Rangka).</li><li>No Back Door Cover ( Tidak perlu ganti casing belakang ).</li><li>Size &amp; Capacity (+-)= Original Battery ( Bundling HP).</li><li>UP TO 1000 KALI FULL CHARGE CIRCLE</li></ul><p>Garansi baterai RakkiPanda 1 tahun RUSAK GANTI BARU</p><p>Syarat klaim :</p><ul><li>Unit masih dalam masa garansi</li><li>Kelengkapan unit lengkap (dus, kartu garansi, dll)</li><li>Dilengkapi dengan nota pembelian fisik dari RakkiPanda (nota pembelian fisik akan di kirim beserta orderan)</li><li>Tuliskan kendala produk</li><li>Untuk ongkos kirim pengiriman ke kita ditanggung oleh pihak pembeli ya, nantinya pengiriman kembali ke customer kita yang tanggung(Ongkos kirim PP akan kita tanggung kalau ada kesalahan kirim dari kami) </li></ul><p>Garansi tidak berlaku jika :</p><ul><li>Tidak ada kerusakan</li><li>Kerusakan akibat dari kesalahan pemakaian/pemasangan (terkena air, salah pemasangan dll)</li><li>Tipe yang di order salah (kita selalu mengingatkan untuk mengecek kode baterai dari hp untuk memastikan baterai yang di beli benar, karna hp yang sama, tapi kode baterai berbeda)</li></ul><p>Sebelum pengiriman kita cek terlebih dahulu dan dibungkus menggunakan bubble wrap, Terima Kasih.</p>"
571925300,rakkipanda_id_526115,rakkipanda id,Pedagang Besar,platinum,4hi9aay,RakkiPanda - Baterai BL272 Lenovo K6 Power,Baterai,Baru,0,0,100,0,0,0,117000,117000,0,"<p>Barang Asli, Baru dan Bergaransi Resmi (Gratis kalo tidak Original) </p><p>Specification:</p><ul><li>Kode Battery: BL272 ( Perhatikan Kode Yang tertulis di baterai anda).</li><li>Voltage: 3.85 VOLT - 4.4 VOLT</li><li>Capacity Label: 4500 mAh.</li><li>Merk: RakkiPanda.</li><li>Limited Charge Voltage : 4.4 V</li><li>Compatible For: Lenovo K6 Power (Kakak juga bisa note tipe yang kakak mau ya) </li></ul><p>Battery Status:</p><ul><li>Plug and Play / No Pairing ( Langsung pakai ).</li><li>Full Cell ( Material Padat 100% Tanpa Rangka).</li><li>No Back Door Cover ( Tidak perlu ganti casing belakang ).</li><li>Size &amp; Capacity (+-)= Original Battery ( Bundling HP).</li><li>UP TO 1000 KALI FULL CHARGE CIRCLE</li></ul><p>Garansi baterai RakkiPanda 1 tahun RUSAK GANTI BARU</p><p>Syarat klaim :</p><ul><li>Unit masih dalam masa garansi</li><li>Kelengkapan unit lengkap (dus, kartu garansi, dll)</li><li>Dilengkapi dengan nota pembelian fisik dari RakkiPanda (nota pembelian fisik akan di kirim beserta orderan)</li><li>Tuliskan kendala produk</li><li>Untuk ongkos kirim pengiriman ke kita ditanggung oleh pihak pembeli ya, nantinya pengiriman kembali ke customer kita yang tanggung(Ongkos kirim PP akan kita tanggung kalau ada kesalahan kirim dari kami) </li></ul><p>Garansi tidak berlaku jika :</p><ul><li>Tidak ada kerusakan</li><li>Kerusakan akibat dari kesalahan pemakaian/pemasangan (terkena air, salah pemasangan dll)</li><li>Tipe yang di order salah (kita selalu mengingatkan untuk mengecek kode baterai dari hp untuk memastikan baterai yang di beli benar, karna hp yang sama, tapi kode baterai berbeda)</li></ul><p>Sebelum pengiriman kita cek terlebih dahulu dan dibungkus menggunakan bubble wrap, Terima Kasih.</p>"
571925300,rakkipanda_id_526115,rakkipanda id,Pedagang Besar,platinum,4hi9a2y,RakkiPanda - Baterai BL267 Lenovo K6,Baterai,Baru,0,0,100,0,0,0,100000,100000,0,"<p>Barang Asli, Baru dan Bergaransi Resmi (Gratis kalo tidak Original) </p><p>Specification:</p><ul><li>Kode Battery: BL267 ( Perhatikan Kode Yang tertulis di baterai anda).</li><li>Voltage: 3.85 VOLT - 4.4 VOLT</li><li>Capacity Label: 3500 mAh.</li><li>Merk: RakkiPanda.</li><li>Limited Charge Voltage : 4.4 V</li><li>Compatible For: Lenovo K6 (Kakak juga bisa note tipe yang kakak mau ya) </li></ul><p>Battery Status:</p><ul><li>Plug and Play / No Pairing ( Langsung pakai ).</li><li>Full Cell ( Material Padat 100% Tanpa Rangka).</li><li>No Back Door Cover ( Tidak perlu ganti casing belakang ).</li><li>Size &amp; Capacity (+-)= Original Battery ( Bundling HP).</li><li>UP TO 1000 KALI FULL CHARGE CIRCLE</li></ul><p>Garansi baterai RakkiPanda 1 tahun</p><p>Syarat klaim :</p><ul><li>Unit masih dalam masa garansi</li><li>Kelengkapan unit lengkap (dus, kartu garansi, dll)</li><li>Dilengkapi dengan nota pembelian fisik dari RakkiPanda (nota pembelian fisik akan di kirim beserta orderan)</li><li>Tuliskan kendala produk</li><li>Untuk ongkos kirim pengiriman ke kita ditanggung oleh pihak pembeli ya, nantinya pengiriman kembali ke customer kita yang tanggung(Ongkos kirim PP akan kita tanggung kalau ada kesalahan kirim dari kami) </li></ul><p>Garansi tidak berlaku jika :</p><ul><li>Tidak ada kerusakan</li><li>Kerusakan akibat dari kesalahan pemakaian/pemasangan (terkena air, salah pemasangan dll)</li><li>Tipe yang di order salah (kita selalu mengingatkan untuk mengecek kode baterai dari hp untuk memastikan baterai yang di beli benar, karna hp yang sama, tapi kode baterai berbeda)</li></ul><p>Sebelum pengiriman kita cek terlebih dahulu dan dibungkus menggunakan bubble wrap, Terima Kasih.</p>"
